,证券代码,证券内部编码,证券简称,机构编码,机构类型,报告日期,报告类型,报告期名称,证券类型编码,公告日期,更新日期,货币资金,同业存放,应付账款,应收账款,预提费用,预收款项,代理买卖证券款,代理承销证券款,摊销费用-金融资产,摊销费用-金融负债,摊销费用-非金融资产,摊销费用-非金融负债,指定为以公允价值计量且其变动计入当期损益的金融资产,指定为以公允价值计量且其变动计入当期损益的金融负债,资产总额,其他资产,分配股利、利润或偿付利息所支付的现金,可供出售金融资产,应付债券,拆入资金,买入返售金融资产,资本公积,在建工程,消耗性生物资产,合同资产,合同负债,外币报表折算差额,应付投资款,流动资产合计,流动资产其他项目,流动负债合计,流动负债其他项目,递延收益,一年内递延收益,递延所得税资产,递延所得税负债,衍生金融资产,衍生金融负债,开发支出,持有待售的资产,持有待售的负债,应付股利,应收股利,所有者权益合计,所有者权益其他项目,出口退税,应付手续费及佣金,融资租赁负债,融资租赁资产,固定资产,固定资产清理,以后按公允价值计量且其变动计入其他综合收益的金融资产,以后按公允价值计量且其变动计入其他综合收益的非金融资产,以公允价值计量且其变动计入当期损益的金融资产,以公允价值计量且其变动计入当期损益的金融负债,一般风险准备,商誉,持有至到期投资,持有待售的资产,持有待售的负债,保险合同准备金,无形资产,应付利息,应收利息,内部应付款,内部应收款,存货,投资性房地产,租赁负债,拆出资金,负债合计,负债和所有者权益合计,负债和所有者权益其他项目,负债其他项目,发放贷款及垫款,拆出资金,长期股权投资,长期借款,长期应付款,长期待摊费用,长期应收款,长期应付职工薪酬,少数股东权益,货币资金,一年内到期的非流动资产,非流动资产合计,非流动资产其他项目,一年内到期的非流动负债,非流动负债合计,非流动负债其他项目,应付账款,应收账款,应付票据,应收票据,油气资产,其他综合收益,其他债权投资,其他流动资产,其他流动负债,其他权益工具投资,其他权益工具,其他权益工具,其他非流动资产,其他非流动金融资产,其他非流动负债,其他应付款,其他应收款,归属于母公司股东权益,归属于母公司的其他权益工具,永续债,应付永续债,预计流动负债,预计负债,优先股,应付优先股,预收保费,预付款项,生产性生物资产,工程物资,应收保费返还款,应付分保账款,应收分保账款,卖出回购金融资产款,结算备付金,股本,应付短期债券,应付短期融资款,短期借款,专项应付款,专项储备,应付职工薪酬,应收补贴款,盈余公积,应交税费,资产总计,流动资产合计,流动负债合计,所有者权益合计,负债和所有者权益总计,负债合计,非流动资产合计,非流动负债合计,其他应付款合计,其他应收款合计,归属于母公司股东权益合计,交易性金融资产,交易性金融资产（不公允价值变动计入当期损益）,交易性金融负债,交易性金融负债（不公允价值变动计入当期损益）,库存股,未分配利润,未确认投资损失,使用权资产,同业存放款项,应付账款,应收账款,预提费用,预收款项,代理买卖证券款,代理承销证券款,摊销交易性金融资产损失,摊销交易性金融负债费用,摊销非交易性金融资产损失,摊销非交易性金融负债费用,应收款项类投资,应付款项类投资,资产总额,其他资产,分配股利、利润或偿付利息所支付的现金,可供出售金融资产,应付债券,借款,买入返售金融资产款,资本公积,在建工程,消耗性生物资产,合同资产,合同负债,外币报表折算差额,债权投资,流动资产合计,其他流动资产,流动负债合计,其他流动负债,一年内的递延收益,递延收益,递延所得税资产,递延所得税负债,衍生金融资产,衍生金融负债,研发费用同比增长率,持有待售资产减值准备同比增长率,持有待售负债减值准备同比增长率,应付股利同比增长率,应收股利同比增长率,股东权益同比增长率,其他股东权益同比增长率,出口退税同比增长率,应付手续费及佣金同比增长率,融资租赁资产同比增长率,融资租赁负债同比增长率,固定资产处置收益同比增长率,固定资产同比增长率,以公允价值计量且其变动计入其他综合收益的金融资产同比增长率,以公允价值计量且其变动计入其他综合收益的非流动金融资产同比增长率,以公允价值计量且其变动计入当期损益的金融资产同比增长率,以公允价值计量且其变动计入当期损益的金融负债同比增长率,一般风险准备同比增长率,商誉同比增长率,持有至到期投资同比增长率,持有待售资产同比增长率,持有待售负债同比增长率,保险合同准备金同比增长率,无形资产同比增长率,应付利息同比增长率,应收利息同比增长率,内部应付款同比增长率,内部应收款同比增长率,存货同比增长率,投资性房地产同比增长率,租赁负债同比增长率,拆出资金同比增长率,负债总额同比增长率,负债和股东权益总额同比增长率,其他负债和股东权益同比增长率,其他负债同比增长率,发放贷款及垫款同比增长率,拆入资金同比增长率,长期股权投资同比增长率,长期借款同比增长率,长期应付款同比增长率,长期待摊费用同比增长率,长期应收款同比增长率,长期员工薪酬应付款同比增长率,少数股东权益同比增长率,货币资金同比增长率,一年内到期的非流动资产同比增长率,非流动资产总额同比增长率,其他非流动资产同比增长率,一年内到期的非流动负债同比增长率,非流动负债总额同比增长率,其他非流动负债同比增长率,应付票据同比增长率,应收票据同比增长率,应付账款同比增长率,应收账款同比增长率,油气资产同比增长率,其他综合收益同比增长率,其他债权投资同比增长率,其他流动资产同比增长率,其他流动负债同比增长率,其他权益工具投资同比增长率,其他权益工具及其他股东权益同比增长率,其他权益工具同比增长率,其他非流动资产同比增长率,其他非流动金融资产同比增长率,其他非流动负债同比增长率,其他应付款同比增长率,其他应收款同比增长率,归属于母公司股东权益同比增长率,归属于母公司其他权益工具及其他股东权益同比增长率,永续债应付款同比增长率,永续债同比增长率,预计流动负债同比增长率,预计负债同比增长率,应付优先股同比增长率,优先股同比增长率,预收保费同比增长率,预付款项同比增长率,生产性生物资产同比增长率,工程物资同比增长率,应收款项类投资收益同比增长率,应付分保账款同比增长率,应收分保账款同比增长率,卖出回购金融资产同比增长率,结算备付金同比增长率,股本同比增长率,应付短期债券同比增长率,应付短期融资款同比增长率,短期借款同比增长率,专项应付款同比增长率,专项储备同比增长率,应付职工薪酬同比增长率,应收补贴款同比增长率,盈余公积同比增长率,应交税费同比增长率,资产总额同比增长率,流动资产合计同比增长率,流动负债合计同比增长率,所有者权益合计同比增长率,TOTAL_LIAB_EQUITY_YOY,负债合计同比增长率,非流动资产合计同比增长率,非流动负债合计同比增长率,其他应付款合计同比增长率,其他应收款合计同比增长率,归属于母公司所有者权益同比增长率,交易性金融资产（不公允价值计量且其变动计入当期损益）同比增长率,交易性金融资产同比增长率,交易性金融负债（不公允价值计量且其变动计入当期损益）同比增长率,交易性金融负债同比增长率,减：库存股同比增长率,未分配利润同比增长率,未确认的投资损失同比增长率,使用权资产同比增长率,审计意见类型,其他审计结果类型,上市状态
41,600600.SH,600600,青岛啤酒,10002658,通用,2012-12-31 00:00:00,年报,2012年报,058001001,2013-03-28 00:00:00,2015-03-31 00:00:00,CNY,0.0,1993401689.0,82685056.0,,656414452,,,,,,,,,0.0,0.0,0.0,1308642.0,1409316153.0,,,3965939536.0,678285333.0,,,,19025550.0,,0.0,0.0,0.0,0.0,1381212241.0,,485349168.0,178572908.0,,,,,,1101571.0,,0.0,0.0,,,,,8343690353.0,9917059,,,,,51424191.0,1081684918.0,,,,,2546579520.0,1735072.0,63996403.0,,,2360058834.0,7252927.0,,,0.0,,,0.0,0.0,,162568290.0,452485603.0,0.0,6425454.0,0.0,0.0,315477896.0,7118248041.0,0.0,0.0,0.0,2786281.0,0.0,0.0,2075284923.0,144485056.0,81883234.0,61800000.0,0.0,19025550.0,,284314434.0,0.0,,0.0,0.0,195910178,,0.0,3213582340.0,87291890.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,83739085.0,0.0,,0.0,0.0,0.0,0.0,0.0,1350982795.0,0.0,,147617652.0,120063611,0.0,886635390.0,0.0,927657567.0,350866482.0,23661105585,10142133743,7336024163,12783430906.0,23661105585,10877674679.0,13518971842.0,3541650516,3216418983.0,151288293.0,12467953010.0,0.0,,0.0,,,6152923371.0,0.0,,,19.9383549748,-6.143654993,,-12.6095884118,,,,,,,,,,,,,5.5910574059,,,-1.2941800829,8.6418881062,,,,11.1323536679,,,,,,,,23.6671363283,-14.7905095304,,,,,,44.6660222888,,,,,,,,189.4178524547,15.8044091877,,,,,,0.0,,,,,7.0528457945,-29.4232307118,379.5067740882,,,-13.1603962303,,,,,,,,,,6.9773201747,-0.3592095421,-100.0,-15.2608791409,,,89.4808876757,16.5471694302,,,,20.3247577121,,,18.865134385,-22.5062889031,-2.3964794508,-37.1631926792,,,,66.6633433389,,,,,-4.6920905672,,-100.0,1.5541823585,-23.7126335567,,,,,,,,,,-69.3497849654,,,,,,,,0.0,,,-9.2681602263,-36.9871865256,,16.9996483935,,14.7046694903,-38.2925248911,9.369222689,5.8307462417,2.5144930844,13.3590944423,9.369222689,5.0250524325,12.1831824083,10.6373683613,1.5405040916,18.4054519685,12.2183684716,,,,,,25.1697915344,,,标准无保留意见,,0
42,600600.SH,600600,青岛啤酒,10002658,通用,2012-09-30 00:00:00,三季报,2012三季报,058001001,2012-10-31 00:00:00,2012-10-31 00:00:00,CNY,,2493682819.0,118612341.0,,491569012,,,,,,,,,,,,,1387369778.0,,,4017938901.0,485949323.0,,,,13611636.0,,,0.0,,0.0,,,503267244.0,191800242.0,,,,,,,,,,,,,,8236643534.0,11648721,,,,,,1081684918.0,,,,,2480934723.0,5233318.0,92568282.0,,,2068854395.0,7347171.0,,,,,,,,,165468392.0,457490649.0,1000000.0,6651836.0,,,294273737.0,9063844090.0,,,,1778436.0,,,2622202069.0,219362706.0,128519250.0,100750365.0,,,,109935003.0,,,,,266402721,,1164158762.0,3828060811.0,144385096.0,,,,,,,,,,59032797.0,,,,,,,,1350982795.0,,,166149377.0,351288802,,806538170.0,,808735661.0,825749450.0,25003980952,11757982369,8747280643,12703592076.0,25003980952,12300388876.0,13245998583.0,3553108233,3833294129.0,236953378.0,12409318339.0,,,,,,6218049346.0,,,,42.8597333928,-7.1311866088,,38.8437916419,,,,,,,,,,,,,5.5910573919,,,0.0270176386,-33.2248662447,,,,-8.3718908247,,,,,,,,16.945961893,-10.9943794228,,,,,,,,,,,,,,120.2505043156,24.7073945846,,,,,,-9.24e-08,,,,,10.146065535,,1025.6243153956,,,2.2274851028,,,,,,,,,,8.0604077852,-0.2312595082,0.0,3.9996935592,,,57.4755695492,20.5830190384,,,,-41.0247244129,,,43.4014445032,8.0468643355,54.7901470799,33.7893810604,,,,1139.0490987351,,,,,-41.1118687133,,61.3949863632,2.9790768394,-24.8495740712,,,,,,,,,,-79.4831291975,,,,,,,,0.0,,,-0.0884913206,-26.6732560837,,11.6033767118,,16.8987527119,9.3495263314,13.8792063814,14.8191496028,15.9028549969,13.2210629391,13.8792063814,14.5670038675,13.0576538025,11.4059143193,3.1198588914,18.268629644,12.4715303874,,,,,,25.3947454903,,,,,0
43,600600.SH,600600,青岛啤酒,10002658,通用,2012-06-30 00:00:00,中报,2012中报,058001001,2012-08-16 00:00:00,2012-08-16 00:00:00,CNY,,2499150740.0,139688411.0,,557829021,,,,,,,,,,,,,1365423403.0,,,4017938901.0,700945762.0,,,,14869074.0,,,0.0,,0.0,,,451965277.0,197723252.0,,,,,,351255527.0,,,,,,,,7762975476.0,10632245,,,,,,1081684918.0,,,,,2349113885.0,1532799.0,62003930.0,,,2130985819.0,7441415.0,,,,,,,,,157851445.0,456233196.0,1000000.0,5958382.0,,,228947852.0,8740950947.0,,,,1493221.0,,,2562251165.0,198158411.0,63100425.0,58470000.0,,,,114240451.0,,,,,445771714,,1050927671.0,3791581341.0,159074017.0,,,,,,,,,,57112388.0,,,,,,,,1350982795.0,,,165818267.0,316695543,,785903705.0,,808735661.0,837911376.0,24436866482,11462525963,9055576422,11993286995.0,24436866482,12443579487.0,12974340519.0,3388003065,4144369667.0,221077947.0,11764339143.0,,,,,,5571812712.0,,,,30.7717318255,-29.7979581954,,39.1371018222,,,,,,,,,,,,,5.5910573774,,,0.0273662904,-26.6319680408,,,,137.3512252284,,,,,,,,-2.2415749891,-10.7003158349,,,,,,39.3998905527,,,,,,,,80.3412700095,32.2767045879,,,,,,0.0,,,,,8.0555355712,,,,,-9.9031453509,,,,,,,,,,1.8443070618,-2.6246698943,0.0,-16.2994595916,,,38.3084412654,15.8949295308,,,,-73.7534514904,,,26.6064528248,-10.5902582405,-44.0168281619,158.1570930284,,,,1093.4237325956,,,,,-6.6652440693,,48.0894001343,2.9075934248,-7.0414463539,,,,,,,,,,-54.7599003296,,,,,,,,0.0,,,-4.3572345037,-1.9289694323,,9.0561153346,,16.8987527119,0.690438627,12.9994247353,9.8372432752,11.8937896964,14.0480738924,12.9994247353,12.0068125656,15.9485800057,12.3100279171,5.2824603637,29.1919735463,13.660079295,,,,,,30.0444265902,,,,,0
44,600600.SH,600600,青岛啤酒,10002658,通用,2012-03-31 00:00:00,一季报,2012一季报,058001001,2012-04-27 00:00:00,2012-04-27 00:00:00,CNY,,1871719885.0,113428428.0,,603004193,,,,,,,,,,,,,1343477029.0,,,4017938901.0,654704663.0,,,,17169252.0,,,0.0,,0.0,,,401398585.0,203646262.0,,,,,,1967529.0,,,,,,,,7280428228.0,5116261,,,,,,1081684918.0,,,,,2351446944.0,5824708.0,35650677.0,,,2287978874.0,,,,,,,,,,153946514.0,454299676.0,1000000.0,6612046.0,,,219920850.0,6951005663.0,,,,1504813.0,,,1926046222.0,186712483.0,54326337.0,73284055.0,,,,111904167.0,,,,,348429725,,1018967096.0,3213395719.0,141628915.0,,,,,,,,,,263283665.0,,,,,,,,1350982795.0,,,171353711.0,211664463,,715634437.0,,808735661.0,609176672.0,22261932328,9978164444,7247908004,11780969798.0,22261932328,10480962530.0,12283767884.0,3233054526,3221187956.0,177279592.0,11561048948.0,,,,,,5366222339.0,,,,20.2730287754,46.7281972078,,3.0623184262,,,,,,,,,,,,,5.591057441,,,0.0273662904,26.0132504713,,,,215.6513446837,,,,,,,,-5.7040294123,572.4692222045,,,,,,,,,,,,,,36.0934293848,34.0916310296,,,,,,780.7339980057,,,,,79.6934258891,,,,,11.8385083055,,,,,,,,,,-1.7152824086,3946.4222494062,0.0,-6.9375779561,,,54.8833709906,-14.6191634062,,,,-87.3111283934,,,16.1264697846,82.1938336087,-46.9213385096,191.098530288,,,,910.9909049441,,,,,-16.875807924,,66.4295014876,7.7726517047,-38.0124494434,,,,,,,,,,104.5970493969,,,,,,,,0.0,,,-23.9870217981,45.1332016795,,16.2177366583,,16.8987527119,-20.141956752,16.8456791196,-6.3758152775,5.9451749488,16.2027119676,16.8456791196,17.5769437427,46.326889715,55.9644429181,8.0339920803,-22.4090103935,15.6532771447,,,,,,36.5029705406,,,,,0
45,600600.SH,600600,青岛啤酒,10002658,通用,2011-12-31 00:00:00,年报,2011年报,058001001,2012-03-30 00:00:00,2013-03-28 00:00:00,CNY,0.0,1662021869.0,88097460.0,,751128688,,,,,,,,,0.0,0.0,,,1334692717.0,,,4017938901.0,624331319.0,,,,17119722.0,,0.0,0,0.0,0,,,392464144.0,209569271.0,,,,,,761458.0,,0.0,,,,,,7204985036.0,3426554,,,,,,1081684918.0,,,,,2378806001.0,2458418.0,13346298.0,,,2717721790.0,,,,0.0,,,0.0,,,151965192.0,454116834.0,1000000,7582630.0,,,166495893.0,6107611258.0,,0.0,0.0,2315634.0,0.0,0.0,1745915599.0,186447460.0,83893730.0,98350000.0,,,,170592062.0,,,,,205555005,,1011216862.0,3164401766.0,114425093.0,0.0,0.0,,,,,,,,273208801.0,,,,,,,,1350982795.0,,,162696637.0,190538407,,757810303.0,,808735661.0,568596400.0,21634153561,9583352762,7156084903,11276934567.0,21634153561,10357218994.0,12050800799.0,3201134091,3167621642.0,127771391.0,11110438674.0,,,,,,4915661595.0,,,,31.631762724,-1.906925338,,-3.1319929242,,,,,,,,,,,,,5.5388183499,,,0.0273662904,120.9507564611,,,,203.3544781217,,,,,,,,18.1440135694,573.9841688264,,,,,,-92.0263915343,,,,,,,,8.8317312945,30.7369871116,,,,,,780.7339980057,,,,,80.3784923434,,,,,39.9146773603,,,,,,,,,,-0.6876245173,4135.350218582,-38.4772125748,-4.0936904786,,,42.7514210333,-19.6150967819,,,,-87.0853251716,,,30.9429165122,82.0508038314,18.6427751191,680.2459341531,,,,1196.5589654346,,,,,37.9622699058,,84.0954659619,25.5658917849,-39.43115641,,,,,,,,,,448.8766682717,,,,,,,,0.0,,,-17.0831627608,3.4325250349,,16.7669307001,,16.8987527119,10.5746955496,21.6966449103,-3.1459944512,18.9552691296,16.0208834633,21.6966449103,28.5434142632,52.8808613921,56.7959453387,25.2191527541,-32.3665360992,15.6962309403,,,,,,38.9460475676,,,标准无保留意见,,0
46,600600.SH,600600,青岛啤酒,10002658,通用,2011-09-30 00:00:00,三季报,2011三季报,058001001,2011-10-28 00:00:00,2011-10-28 00:00:00,CNY,,1745546320.0,127720315.0,,354044647,,,,,,,,,,,,,1313908405.0,,,4016853642.0,727739947.0,,,,14855306.0,,,0,,0,,,430341703.0,215492281.0,,,,,,0.0,0.0,,,,,,,6604775572.0,5288851,,,,,,1081684919.0,,,,,2252404306.0,,8223728.0,,,2023775106.0,,,,,,,,,,153125826.0,458551092.0,1000000,6396015.0,2000000.0,,186869454.0,7516683661.0,,,,3015562.0,,,1828574376.0,203025518.0,83028056.0,75305203.0,,,,8872530.0,,,,,452387799,,721310363.0,3717319021.0,192128114.0,,,,,,,,,,287728073.0,,,,,,,,1350982795.0,,,166296535.0,479073232,,722682587.0,,691825740.0,755146801.0,21956581668,10240436730,7547079529,11220166766.0,21956581668,10736414902.0,11716144938.0,3189335373,3717319021.0,200351842.0,11033297312.0,,,,,,4958779829.0,,,,17.5501762963,5.0983026304,,-6.9590329343,,,,,,,,,,,,,5.5388183918,,,-2.1001948688,264.8770103315,,,,52.1887425268,,,,,,,,7.4391438639,575.4226761587,,,,,,,,,,,,,,31.029074211,21.5930609217,,,,,,780.7339988199,,,,,97.2013772313,,,,,24.9733055082,,,,,,,,,,-1.5350792851,3595.1560491587,-91.9363838746,-18.7638028815,0.0,,-35.0237978861,-10.1984385832,,,,-87.4725491204,,,16.8802478695,50.3530475317,4.3745933595,457.4899184951,,,,49.5086578237,,,,,,,129.112515168,24.2452408379,5.3553252208,,,,,,,,,,-20.7202675716,,,,,,,,0.0,,,1.9413138539,45.3624580565,,36.1825410492,,12.7592410127,-7.0713798664,21.0246837733,-4.0793760081,16.6939229147,15.3299703393,21.0246837733,27.609644975,56.9206670043,63.8861263583,24.2452408379,9.8648866792,16.8638483895,,,,,,47.4140950105,,,,,0
47,600600.SH,600600,青岛啤酒,10002658,通用,2011-06-30 00:00:00,中报,2011中报,058001001,2011-08-15 00:00:00,2011-08-15 00:00:00,CNY,,1911078721.0,198980553.0,,400920397,,,,,,,,,,,,,1293124093.0,,,4016839641.0,955383078.0,,,,6264587.0,,,0,,0,,,462328722.0,221415399.0,,,,,,251976903.0,,,,,,,,5868739700.0,5895625,,,,,,1081684918.0,,,,,2173987545.0,,,,,2365216663.0,,,,,,,,,,154992900.0,468530577.0,1000000,7118690.0,2000000.0,,165534258.0,7542134054.0,,,,5689209.0,,,2023791922.0,221629553.0,112713201.0,22649000.0,,,,9572497.0,,,,,477605271,,709657592.0,3684452444.0,171123593.0,,,,,,,,,,126242843.0,,,,,,,,1350982795.0,,,173372514.0,322924661,,720641573.0,,691825740.0,832165782.0,21625655652,10435919203,8093010744,10515992586.0,21625655652,11109663066.0,11189736449.0,3016652322,3936429347.0,171123593.0,10350458328.0,,,,,,4284545565.0,,,,30.9816746633,59.8279313884,,23.8241483875,,,,,,,,,,,,,5.5388183489,,,-2.1005361048,527.4163677717,,,,-22.2539887016,,,,,,,,17.7139845866,577.9390610076,,,,,,16.5711103824,,,,,,,,-50.3708574897,7.9571576367,,,,,,780.7339980057,,,,,91.9243917984,,,,,38.8375888564,,,,,,,,,,1.1758008697,3291.4887584371,-92.3062630481,-15.6387893598,0.0,,-38.7983779344,-1.5446833191,,,,-79.5824031687,,,30.9305853321,76.3208539398,30.0703804908,1787.4166666667,,,,-17.0105567633,,,,,,,177.539574035,23.1102302826,4.4883655576,,,,,,,,,,-41.0806967282,,,,,,,,0.0,,,-2.0531762132,185.6732745159,,40.5516898453,,12.7592410127,0.6363659184,25.064677128,5.6340110358,22.1965830386,16.6477927924,25.064677128,34.232855315,50.9625425665,82.443991153,22.6697523773,4.4883655576,18.3627447491,,,,,,60.5249058393,,,,,0
48,600600.SH,600600,青岛啤酒,10002658,通用,2011-03-31 00:00:00,一季报,2011一季报,058001001,2011-04-29 00:00:00,2011-04-29 00:00:00,CNY,,1556225784.0,77305133.0,,585086967,,,,,,,,,,,,,1272339781.0,,,4016839641.0,519552238.0,,,,5439309.0,,,0,,0,,,425679467.0,30283358.0,,,,,,,,,,,,,,5429442667.0,3759374,,,,,,122816301.0,,,,,1308588187.0,,,,,2045788082.0,,,,,,,,,,156633216.0,11227194.0,1000000,7104958.0,2000000.0,,141991260.0,8141177740.0,,,,11859313.0,,,1658576400.0,102480133.0,102350616.0,25175000.0,,,,11068761.0,,,,,419167653,,612251486.0,2981642994.0,228479612.0,,,,,,,,,,128683999.0,,,,,,,,1350982795.0,,,225426914.0,145841517,,615770413.0,,691825740.0,762824441.0,19052422388,10657678327,6841187442,10138291610.0,19052422388,8914130778.0,8394744061.0,2072943336,2981642994.0,228479612.0,9996300350.0,,,,,,3931212865.0,,,,28.2534311213,-22.0941772701,,24.449294712,,,,,,,,,,,,,4.498656178,,,-4.2371108753,170.7458275176,,,,-20.2247103672,,,,,,,,34.7129065563,-9.5230096791,,,,,,,,,,,,,,12.9592098269,-0.6458444771,,,,,,0.0,,,,,19.5239544073,,,,,13.1963617101,,,,,,,,,,4.4220945735,-46.9147717131,-92.6640711661,-22.3921364473,0.0,,-60.7977047156,28.0336758513,,,,-57.607545093,,,26.8743587604,-1.2039271118,9.0460500136,459.4444444444,,,,30.250230817,,,,,,,243.8654237166,16.5347722613,76.6809063563,,,,,,,,,,-66.6950726335,,,,,,,,0.0,,,46.9837482638,56.385776364,,28.4622716114,,12.7592410127,4.9538288943,17.9819161277,21.1948238658,19.5274929477,14.3251575343,17.9819161277,22.4359042309,14.1403481398,33.1263574828,16.5347722613,76.6809063563,17.5241261414,,,,,,68.0126431066,,,,,0
49,600600.SH,600600,青岛啤酒,10002658,通用,2010-12-31 00:00:00,年报,2010年报,058001001,2011-03-31 00:00:00,2012-03-30 00:00:00,CNY,,1262629805.0,89810071.0,,775414619,,,,,,,,,,,,,1264646258.0,,,4016839641.0,282565821.0,,,,5643471.0,,,0,,0,,,332191308.0,31094094.0,,,,,,9549729.0,,,,,,,,5511053295.0,3148488,,,,,,122816301.0,,,,,1318785832.0,,,,,1942413649.0,,,,,,,,,,153017377.0,10722061.0,1625414,7906289.0,2000000.0,,116633440.0,7597958091.0,,,,17930254.0,,,1333341005.0,102415071.0,70711200.0,12605000.0,,,,13157293.0,,,,,148993638,,549289390.0,2520112525.0,188917414.0,,,,,,,,,,49775991.0,,,,,,,,1350982795.0,,,196216646.0,184215175,,648993939.0,,691825740.0,514219277.0,17777115858,9894637509,6015777994,9719745472.0,17777115858,8057370386.0,7882478349.0,2041592392,2529662254.0,188917414.0,9603112032.0,,,,,,3537820385.0,,,,19.3590518226,-3.0072753558,,186.1142494796,,,,,,,,,,,,,5.4842292624,,,-2.1706493242,184.6406750439,,,,-6.4378112884,,,,,,,,37.928739266,-9.2977251603,,,,,,,,,,,,,,-76.3925770811,-0.2445283623,,,,,,0.0,,,,,21.1862108694,,,,,3.4641045139,,,,,,,,,,0.1305639344,-62.0685082993,-88.5075571671,-19.4392931133,0.0,,-33.2969698256,42.0024938856,,,,-36.7328874235,,,16.1781064708,-0.8994911947,-21.2816330501,17.2558139535,,,,31.8514397963,,,,,,,220.9694971297,11.864582969,41.7833935271,,,,,,,,,,-64.249916999,,,,,,,,0.0,,,27.8514979533,1313.2621579441,,23.8092475276,,12.7592410127,10.1040638604,19.5706910393,29.9573002523,24.1764155916,13.506604052,19.5706910393,27.8075649302,8.6684977731,39.8583746731,12.2884832677,41.7833935271,14.4822283704,,,,,,53.0346977718,,,标准无保留意见,,0
50,600600.SH,600600,青岛啤酒,10002658,通用,2010-09-30 00:00:00,三季报,2010三季报,058001001,2010-10-20 00:00:00,2010-10-20 00:00:00,CNY,,1484937220.0,121524622.0,,380525545,,,,,,,,,,,,,1244952734.0,,,4103025166.0,199448013.0,,,,9761107.0,,,0,,0,,,400544613.0,31904804.0,,,,,,,,,,,,,,5431868827.0,4036395,,,,,,122816301.0,,,,,1142184876.0,,,,,1619365910.0,,,,,,,,,,155513075.0,12409519.0,12401384,7873356.0,2000000.0,,287596763.0,8370326242.0,,,,24071633.0,,,1564485368.0,135032526.0,79548148.0,13507904.0,,,,5934459.0,,,,,,,314828006.0,2991920653.0,182362034.0,,,,,,,,,,362927654.0,,,,,,,,1350982795.0,,,163129676.0,329571499,,530671980.0,,613542388.0,812609506.0,18142234281,10675948825,6467414361,9728751974.0,18142234281,8413482307.0,7466285456.0,1946067946,2991920653.0,182362034.0,9441155211.0,,,,,,3363843755.0,,,,24.9885546466,5.040444392,,73.3048228009,,,,,,,,,,,,,5.7530413274,,,34.211361002,34.1082735025,,,,62.0479441503,,,,,,,,40.4015994031,164.3923727905,,,,,,,,,,,,,,152.7096640092,-2.3648892751,,,,,,0.0,,,,,3.8406415286,,,,,-12.4048669662,,,,,,,,,,1.8560375805,-79.444336518,-12.6922070721,-3.5176773528,-89.9606694165,,-20.1757543726,68.7088682244,,,,414.9242607851,,,-0.3414260783,0.9980345879,-79.1642416977,-24.9769286309,,,,-21.5311248359,,,,,,,525.3500143919,7.025586286,13.3418156434,,,,,,,,,,132.3811754113,,,,,,,,3.268841928,,,-18.0362579917,127.1494411768,,44.3673166151,,14.4438542397,24.3700877968,23.6605959965,46.8810658505,11.3228752577,31.4325476475,23.6605959965,15.746243065,0.8608630095,33.3560244917,7.025586286,13.3418156434,34.0730409083,,,,,,57.6078485918,,,,,0
51,600600.SH,600600,青岛啤酒,10002658,通用,2010-06-30 00:00:00,中报,2010中报,058001001,2010-08-16 00:00:00,2010-08-16 00:00:00,CNY,,1459042821.0,124496733.0,,323782075,,,,,,,,,,,,,1225259211.0,,,4103025166.0,152272578.0,,,,8057760.0,,,0,,0,,,392755987.0,32660074.0,,,,,,216157247.0,,,,,,,,5436174709.0,11879361,,,,,,122816301.0,,,,,1132731241.0,,,,,1703585234.0,,,,,,,,,,153191671.0,13814894.0,12997585,8438345.0,2000000.0,,270473645.0,7660463963.0,,,,27864244.0,,,1545698369.0,125696733.0,86655548.0,1200000.0,,,,11534596.0,,,,,,,255696001.0,2992807694.0,163772868.0,,,,,,,,,,214263978.0,,,,,,,,1350982795.0,,,177006775.0,113039857,,512723521.0,,613542388.0,826903649.0,17291577565,9879317372,6622943574,9015166369.0,17291577565,8276411196.0,7412260193.0,1653467622,3208964941.0,163772868.0,8744692724.0,,,,,,2669084615.0,,,,14.5987871772,43.8031267594,,41.8420719692,,,,,,,,,,,,,5.4842293055,,,34.3684422757,-24.4679316689,,,,33.7232410713,,,,,,,,64.6426894979,165.5569295932,,,,,,-33.9079413283,,,,,,,,308.2777964323,-0.6371501944,,,,,,0.0,,,,,11.3620602743,,,,,-17.940137184,,,,,,,,,,2.0873118951,-12.4013001104,-11.5269112989,45.5902686598,-89.9606694165,,7.7552534649,61.7195071124,,,,-75.7700730152,,,-6.5216818579,19.9116814633,-77.2176133207,-93.4246575342,,,,105.6247422916,,,,,,,347.5671300369,12.5559361474,25.4608273908,,,,,,,,,,15.9627501396,,,,,,,,3.268841928,,,-66.6371632991,-27.8985865292,,78.932502623,,14.4438542397,43.2246129142,19.503312551,36.4604905045,3.8525645064,35.0777696821,19.503312551,6.1693322676,2.5230483979,16.5870068845,7.4667860632,25.4608273908,36.1455107952,,,,,,75.6978711483,,,,,0
